transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_contract_block_involved,z_contract_tx_count,z_contract_block_per_tx,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_block_per_tx,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0xd9d11694ad54b4371174c0e8ba3d9971c16e74c9058e61697c3957b5e65ae8ce,1,0x5c044ca8eebab5e982bc61f75f6cce677397a899,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 18:51:35.000000 UTC,18,20,0.9,1,1081,1091,0.9908340971585701,270,20,0xd9d11694ad54b4371174c0e8ba3d9971c16e74c9058e61697c3957b5e65ae8ce,2,1,1,10,0,808,254,1121,7159188,2,0.0,0.0,1,0,46279,5158957376,9368357,46279,0,976,2,-0.8020302989757191,-0.8219309672307418,0.19084900374378988,-0.790682558424645,0.2269510832801198,0.2087129376743423,0.4084281205007749,1.2554601808543349,-0.5200110469039987,-0.332286683886879,-0.508428376306367,-0.32909204988972496,-0.6694886651163405,-0.8121661618922318,-0.7952549271157106,0.5691484440452913,1.2508257148781998,1.2890493233314475,-1.3719929698846216,-0.7406812104997288,-1.234004644408859,-0.0944911182523069,-1.1796537092826,-0.5852763819437538,-0.8727161430390105,-0.10600246834786514,-0.6736158009448566,0.15806468400178034,1.0,1.0,2.0,0.022249690976514216,0.24064171122994651,4.2952755905511815,0.00015099475652898673,0.0018331805682859762,0.1,2.0,1.0,0
0x2356ca69d577f64c6e295fa04554829f97f1953a7d5b7c73c6e55b8403980a11,1,0xd1116bf082416d2ea6364f18566ddaefed3e9717,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 22:03:35.000000 UTC,25,27,0.9259259259259259,1,26,27,0.9629629629629629,9,27,0x2356ca69d577f64c6e295fa04554829f97f1953a7d5b7c73c6e55b8403980a11,1,1,5,11,0,1763,13,49,322030,4,2.0,2.0,1,1,91708,7458329749,6757897,91291,0,21,2,-0.6146688203904285,-0.6518688706888854,0.4313369139931857,-0.790682558424645,-0.6644261576265279,-0.660342436263719,-1.171597138649188,-0.8725448256937628,-0.13809021301257532,-0.6587944689235513,-0.508428376306367,-0.1106638464386887,-0.5579072209302838,-0.8121661618922318,-0.7776511050076376,-0.7665650665273923,-0.909456350698521,-0.9183478615372772,0.2263081187438551,-0.21757510558429533,0.4460257750875394,-0.0944911182523069,-0.1620898226495176,-0.1769495330414683,-0.6350607582654049,-0.5458756815751963,-0.17932679296212614,-0.656254806810848,0.2,1.0,2.4545454545454546,0.01417233560090703,0.18,2.076923076923077,8.073756874338185e-05,0.037037037037037035,0.037037037037037035,1.0,1.0,0
0xa59b2ef49cf71968932159402d4b67dc3cf32e127b45ca76e8cbd9e0d2a4d2fe,1,0x219688c6156edea2e2ca7e2036c1c5b7f6451169,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 19:03:47.000000 UTC,22,24,0.9166666666666666,1,2931,3035,0.9657331136738057,313,24,0xa59b2ef49cf71968932159402d4b67dc3cf32e127b45ca76e8cbd9e0d2a4d2fe,4,1,5,10,0,868,358,1727,10781348,4,2.0,2.0,1,1,91696,5464701135,15277364,91279,0,2778,2,-0.6949665969269816,-0.7247526263496811,0.3454483746184004,-0.790682558424645,1.7900296573818242,1.7965359141175672,-1.0145562351801862,1.6060510440021056,-0.3017705703946139,0.3207288861864658,-0.508428376306367,-0.1106638464386887,-0.6694886651163405,-0.8121661618922318,-0.7941489278209626,1.1455559340849557,2.47202994224713,2.458474658703849,0.2263081187438551,-0.21757510558429533,0.4460257750875394,-0.0944911182523069,-0.1620898226495176,-0.177057391946283,-0.8411154977757678,0.889689438853468,-0.179458568224185,1.694613084467075,0.2,1.0,2.4,0.02531645569620253,0.18113425925925927,8.477653631284916,0.0002718583731961557,0.0013179571663920922,0.16666666666666666,4.0,1.0,0
0xb4d502280f0680ca4ced9e66fbfa2979ed289a8ec6930df052df4e24d0398270,1,0x79a94077ac9ff31a9e728a25bf9a549affea1632,0x3561081260186e69369e6c32f280836554292e08,2022-10-19 03:07:35.000000 UTC,58,60,0.9666666666666667,12,278,281,0.9893238434163701,121,60,0xb4d502280f0680ca4ced9e66fbfa2979ed289a8ec6930df052df4e24d0398270,3,2,5,24,17,117800,99,744,4786803,4,2.0,2.0,1,1,74596,16359699338,7913934,74179,0,241,2,0.2686067215116555,0.1498524415798659,0.8092464872422329,1.0126539922576188,-0.4515095086137552,-0.4528799691770014,0.32281125813506084,0.04062207366787299,1.6623937181898492,-0.0057788988502066,0.8594860647083825,-0.1106638464386887,0.892651553488454,1.4230361260661881,1.3612962310703387,-0.2899204113022853,0.491099652637133,0.5231176349859699,0.2263081187438551,-0.21757510558429533,0.4460257750875394,-0.0944911182523069,-0.1620898226495176,-0.3307563313072437,0.28495482491124235,-0.35107870717233847,-0.3672383166580402,-0.46866288222573993,0.2,0.6666666666666666,2.5,0.0004923557524978565,0.16241610738255033,2.8383838383838382,5.807632817220007e-05,0.010676156583629894,0.05,1.5,0.16666666666666666,0
0x3f7b502aa4fa8b5dac5a6ff7b16d94c99ac188ab59d4ef35a87963bb2e344539,1,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x3561081260186e69369e6c32f280836554292e08,2022-10-03 20:46:47.000000 UTC,36,38,0.9473684210526315,2,119,119,1.0,29,38,0x3f7b502aa4fa8b5dac5a6ff7b16d94c99ac188ab59d4ef35a87963bb2e344539,6,2,5,15,1,8538,33,355,2259940,4,2.0,2.0,1,1,67243,18708152107,22734102,66944,0,108,2,-0.3202436397564005,-0.38462843326596835,0.6302366893874216,-0.6267428719989846,-0.5858497752527666,-0.5851985505472701,0.928046658832684,-0.7094793079506135,0.4620710973882328,0.9737444562598105,0.8594860647083825,-0.1106638464386887,-0.11158144418605676,-0.6806836743652659,-0.6527653513090045,-0.6557174722889954,-0.29280867153203166,-0.2926877439081467,0.2263081187438551,-0.21757510558429533,0.4460257750875394,-0.0944911182523069,-0.1620898226495176,-0.39684687523245676,0.5276829941251526,2.146180365454275,-0.44668781840768595,-0.5820707275431007,0.2,1.0,2.533333333333333,0.004215950345473709,0.08146067415730338,3.606060606060606,5.265624191074015e-05,0.05042016806722689,0.15789473684210525,3.0,1.0,0
0x6ff16d21c8991fc180a62efc355d95bd5300a0cbf9f68844277628eda749d6df,1,0xa5e0ecb5d075e86c3bf5d1b1042e154fee9a4798,0x3561081260186e69369e6c32f280836554292e08,2022-10-03 01:38:23.000000 UTC,29,31,0.9354838709677419,2,4318,4481,0.9636241910287883,296,31,0x6ff16d21c8991fc180a62efc355d95bd5300a0cbf9f68844277628eda749d6df,3,1,5,12,1,2833,304,351,2226811,4,2.0,2.0,1,1,67243,9010932549,8927874,66944,0,4373,2,-0.5076051183416911,-0.5546905298078246,0.5199960514123149,-0.6267428719989846,2.9619161342894267,2.977601770052188,-1.1341118666566472,1.4674453539204289,0.08015026349680945,-0.0057788988502066,-0.508428376306367,-0.1106638464386887,-0.446325776744227,-0.6806836743652659,-0.7579274509179642,0.8462674296412838,-0.30086942550806417,-0.30338354197768325,0.2263081187438551,-0.21757510558429533,0.4460257750875394,-0.0944911182523069,-0.1620898226495176,-0.39684687523245676,-0.4745889616276285,-0.18022565988576056,-0.44668781840768595,3.0546545377091086,0.2,1.0,2.5833333333333335,0.010232886379675371,0.8409090909090909,14.740131578947368,0.0019390949932010426,0.0006694934166480696,0.0967741935483871,3.0,0.5,0
0x3f56d4cf3d9fac62700ce39c6aacbced06b680ad753b36ae28b22a76925e6595,1,0x0d734a787dfbadf4916b858d939aae0a9eeef4e2,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 18:46:11.000000 UTC,16,17,0.9411764705882353,1,1759,1777,0.9898705683736635,291,17,0x3f56d4cf3d9fac62700ce39c6aacbced06b680ad753b36ae28b22a76925e6595,1,1,5,8,0,781,368,545,3485383,4,2.0,2.0,1,1,91708,5150518609,11207803,91291,0,1715,2,-0.8555621500000878,-0.8948147228915374,0.5728003906104746,-0.790682558424645,0.7997982580049607,0.7690249550817766,0.3538053051038307,1.4266789744846415,-0.6836914042860373,-0.6587944689235513,-0.508428376306367,-0.1106638464386887,-0.892651553488454,-0.8121661618922318,-0.7957526267983472,1.2009797312041541,0.09007714232951407,0.10295024316441828,0.2263081187438551,-0.21757510558429533,0.4460257750875394,-0.0944911182523069,-0.1620898226495176,-0.1769495330414683,-0.8735883455765155,0.2039517246212519,-0.17932679296212614,0.7882030124944843,0.2,1.0,2.125,0.020460358056265986,0.532967032967033,4.828804347826087,0.0005046789679415525,0.0005627462014631402,0.058823529411764705,1.0,1.0,0
0x406374f8258c542ef8df45f45e01ed05a98e9bab416fc815a9e967d4bf916799,2,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-10 10:47:35.000000 UTC,88,102,0.8627450980392157,9,1320,1385,0.9530685920577617,365,27,0x406374f8258c542ef8df45f45e01ed05a98e9bab416fc815a9e967d4bf916799,2,1,3,24,8,55812,450,1616,10138735,3,2.0,1.0,1,1,140531,38930973708,6059820,140531,0,1345,2,1.0715844868771864,1.1702250208310039,-0.15472606056416402,0.5208349329806378,0.42888393690731297,0.44884665942038554,-1.7325128101786358,2.030021390134294,-0.13809021301257532,-0.332286683886879,-0.508428376306367,-0.21987794816420683,0.892651553488454,0.23969373832349528,0.21865149302297807,1.6554548675815817,2.248344019412227,2.251005103786434,-0.5728424255703832,-0.21757510558429533,-0.3939894346606599,-0.0944911182523069,-0.1620898226495176,0.26188340943924415,2.6178457294993924,-0.6635045182821734,0.361391032352671,0.47270750296498437,0.6666666666666666,1.0,4.25,0.0015766936018490317,0.22572665429808286,3.077777777777778,0.0001301937440722394,0.001444043321299639,0.0196078431372549,2.0,0.1111111111111111,0
0x5463fe5e3345b9b3ca9f2d9fa2c019c0ad0798d6a06a55fa22e126b132154ddf,1,0xbd1ded3bcc8103028c8ebdc61990ca777709b10a,0x3561081260186e69369e6c32f280836554292e08,2022-10-10 22:30:47.000000 UTC,45,47,0.9574468085106383,6,668,683,0.9780380673499268,221,47,0x5463fe5e3345b9b3ca9f2d9fa2c019c0ad0798d6a06a55fa22e126b132154ddf,1,1,5,20,8,59134,256,424,2710099,4,2.0,2.0,1,1,91696,29400362857,7963307,86479,0,635,2,-0.07935031014674124,-0.1659771662835816,0.723723431013726,0.029015873703656745,-0.12199564704636884,-0.12453385985077897,-0.31698370424221106,0.8559496623836191,0.9531121695343486,-0.6587944689235513,-0.508428376306367,-0.1106638464386887,0.446325776744227,0.23969373832349528,0.27988698730886136,0.580233203469131,-0.15376066544547032,-0.14735254625097396,0.2263081187438551,-0.21757510558429533,0.4460257750875394,-0.0944911182523069,-0.1620898226495176,-0.177057391946283,1.6327938886065014,-0.3427591542365827,-0.2321686730477233,-0.13270279910513724,0.2,0.6666666666666666,2.35,0.0007609706603534285,0.52,2.66796875,0.0002464853695435593,0.0014641288433382138,0.02127659574468085,1.0,0.16666666666666666,0
0x2756bdb2665ece9805e506e7c3de89e029d75019dec2c6cead0ad964fe67fa29,1,0x1d0d7bd1ef5dfdde86c8b145cdf948ad8f0e9961,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 16:51:11.000000 UTC,11,12,0.9166666666666666,1,185,187,0.9893048128342246,46,12,0x2756bdb2665ece9805e506e7c3de89e029d75019dec2c6cead0ad964fe67fa29,2,1,1,6,0,211,46,378,2404435,2,0.0,0.0,1,0,46279,5488812580,12341316,46279,0,178,2,-0.9893917775610096,-1.0162876489928634,0.3454483746184004,-0.790682558424645,-0.5300858909875166,-0.5296574176264166,0.32173240715342083,-0.5708736178689366,-0.9564919999227682,-0.332286683886879,-0.508428376306367,-0.32909204988972496,-1.1158144418605676,-0.8121661618922318,-0.8062596200984536,-0.5836665360340373,-0.24645933616984453,-0.2460370951696495,-1.3719929698846216,-0.7406812104997288,-1.234004644408859,-0.0944911182523069,-1.1796537092826,-0.5852763819437538,-0.8386234200217647,0.39495331267276457,-0.6736158009448566,-0.5223823879023846,1.0,1.0,2.0,0.05188679245283019,0.12137203166226913,4.065217391304348,7.694112049561726e-05,0.0106951871657754,0.16666666666666666,2.0,1.0,0
